Date,Open,High,Low,Close,Adj Close,Volume
2001-04-20,57.775700,58.556702,55.151699,56.049801,25.323982,36887054
2001-04-23,55.448399,56.760502,54.784599,55.307899,24.988773,20847844
2001-04-24,54.854900,55.136101,53.808399,54.581600,24.660631,17068022
2001-04-25,54.667500,56.698002,54.355099,56.018600,25.309885,31761075
2001-04-26,56.299702,57.150902,54.948601,55.424999,27.097511,32667877
2001-04-27,54.823700,54.823700,51.949699,53.941200,26.372076,33086763
2001-04-30,54.464401,55.198502,52.168400,53.495998,26.154417,21292519
2001-05-01,null,null,null,null,null,null
2001-05-02,53.417900,54.120800,52.512001,53.464802,26.139162,14486769
2001-05-03,53.261700,54.480000,53.050900,53.722500,26.265148,14982695
2001-05-04,53.597599,54.042702,53.261700,53.683498,26.246084,8043822
2001-05-07,53.574100,54.261398,53.035301,53.246101,26.032242,7199916
2001-05-08,53.183701,54.386299,53.113400,54.058300,26.429323,14084446
2001-05-09,54.198898,55.885799,54.128601,54.940800,26.860785,28484272
2001-05-10,54.964199,55.714001,54.761200,55.471901,27.120447,13958288
2001-05-11,55.674900,56.432499,55.315701,55.503101,27.135695,14281389
2001-05-14,55.448399,56.549599,55.393799,56.198200,27.475534,11373860
2001-05-15,55.760799,58.166199,54.378502,57.916302,28.315519,29765016
2001-05-16,58.197399,58.541100,57.033798,57.314899,28.021490,21237868
2001-05-17,57.619499,60.141998,57.619499,59.751499,29.212753,37131258
2001-05-18,60.087399,60.110802,58.259899,58.548901,28.624800,19319022
2001-05-21,58.103699,59.587601,58.041199,58.830002,28.762224,18593630
2001-05-22,59.017399,59.587601,58.681599,58.955002,28.823345,13491391
2001-05-23,58.892502,59.860901,58.861301,59.517300,29.098257,12072842
2001-05-24,59.509399,61.602402,59.509399,61.368099,30.003115,43228275
2001-05-25,61.532200,62.117901,61.079201,61.469700,30.052790,27307457
2001-05-28,61.540001,62.773899,61.540001,62.289700,30.453690,16683375
2001-05-29,62.320900,63.562698,62.008499,63.008202,30.804968,19571972
2001-05-30,63.414299,63.523602,60.907398,61.157299,29.900057,25007095
2001-05-31,60.852699,61.508701,59.821800,61.274399,29.957306,19609637
2001-06-01,61.422798,61.578999,59.056499,59.392300,29.037142,19693860
2001-06-04,59.665600,59.813999,57.986599,58.533199,28.617121,14231751
2001-06-05,58.220901,59.009602,57.869400,58.252102,28.479691,12966450
2001-06-06,58.556702,58.728500,56.830700,57.096298,27.914621,18115131
2001-06-07,57.322800,57.393002,55.784302,56.885399,27.811508,24094428
2001-06-08,57.010399,58.330200,56.908798,57.853802,28.284964,23024109
2001-06-11,57.791302,58.174000,57.182201,57.900700,28.307890,17092223
2001-06-12,57.775700,57.994400,57.400799,57.799099,28.258221,8830055
2001-06-13,57.947498,58.869099,57.799099,58.634800,28.666792,14712010
2001-06-14,58.392700,59.087700,56.557400,56.838600,27.788628,29779178
2001-06-15,56.557400,56.557400,55.151699,55.854500,27.307493,21713351
2001-06-18,55.464100,55.760799,52.965000,53.199299,26.009357,25356515
2001-06-19,53.105499,54.355099,53.050900,54.175499,26.486626,16697544
2001-06-20,52.324600,54.823700,52.324600,53.863098,26.333895,11929404
2001-06-21,53.847500,54.737801,53.105499,53.277401,26.047543,21593435
2001-06-22,53.417900,53.699100,52.512001,53.480400,26.146790,14257655
2001-06-25,53.214901,53.589699,52.410500,53.332001,26.074238,11303505
2001-06-26,53.183701,54.487900,52.949402,54.167702,26.482813,12985087
2001-06-27,54.042702,56.213799,53.542900,55.932598,27.345678,20265967
2001-06-28,55.917000,57.236900,55.682701,56.588600,27.666405,17621101
2001-06-29,56.619900,58.330200,56.244999,57.556999,28.139853,12318039
2001-07-02,57.916302,61.696201,55.026699,56.018600,27.387728,6451770
2001-07-03,54.605000,54.979900,50.606499,51.449902,25.154070,30081106
2001-07-04,50.450298,51.777901,50.294102,50.950100,24.909714,18060251
2001-07-05,51.855999,52.543301,51.239101,51.817001,25.333549,12840093
2001-07-06,50.606499,51.434299,50.137901,50.872002,24.871534,7841181
2001-07-09,50.606499,51.543598,49.372501,51.106300,24.986082,16416762
2001-07-10,51.777901,52.308998,51.075001,52.121498,25.482414,11417396
2001-07-11,51.855999,53.222698,51.403000,52.574501,25.703892,7321682
2001-07-12,52.871300,53.527302,52.668201,53.136799,25.978800,7989824
2001-07-13,53.378899,54.784599,51.902901,53.730301,26.268965,13066019
2001-07-16,52.933701,53.417900,51.543598,51.855999,25.352610,9816349
2001-07-17,51.387402,52.543301,50.778301,52.012199,25.428974,7400790
2001-07-18,52.176201,52.394901,50.762699,51.035999,24.951714,9500598
2001-07-19,50.762699,50.989101,50.137901,50.622101,24.749357,7729531
2001-07-20,50.918800,50.934502,48.497898,49.028900,23.970436,11708716
2001-07-23,48.419800,49.356899,46.857800,48.888302,23.901691,890739
2001-07-24,47.045300,49.435001,47.045300,49.099201,24.004805,6353200
2001-07-25,49.122601,49.271000,48.216702,48.529099,23.726074,7842404
2001-07-26,48.107399,48.794601,47.295200,47.615398,23.279364,13929862
2001-07-27,47.404499,48.099602,46.857800,47.802799,23.370987,8204546
2001-07-30,47.709099,49.044498,47.373299,48.864899,23.890251,9602639
2001-07-31,49.161701,50.098801,47.427898,49.802101,24.348454,25369147
2001-08-01,50.130100,50.333099,48.771198,49.278801,24.092609,12005823
2001-08-02,49.044498,50.122299,48.349499,49.638100,24.268272,10418330
2001-08-03,49.591202,50.153500,48.466599,49.544300,24.222412,21965463
2001-08-06,49.513100,50.708000,49.239799,50.481499,24.680616,11684444
2001-08-07,50.145699,51.543598,50.145699,51.410900,25.135002,15034637
2001-08-08,50.747002,51.699799,50.380001,51.301498,25.081512,11428107
2001-08-09,50.918800,53.066502,50.762699,52.449501,25.642778,14918960
2001-08-10,52.793201,53.332001,52.183998,53.074299,25.948246,16243099
2001-08-13,53.027500,53.246101,50.700199,51.004799,24.936457,12711342
2001-08-14,51.496799,51.496799,49.926998,50.145699,24.516438,18891300
2001-08-15,null,null,null,null,null,null
2001-08-16,50.450298,51.770100,50.137901,51.059399,24.963154,18430396
2001-08-17,51.075001,51.356201,49.396000,49.598999,24.249157,17318737
2001-08-20,49.200699,50.278500,49.130402,49.645901,24.272087,12670360
2001-08-21,49.669300,50.403400,49.669300,49.809898,24.352268,11861335
2001-08-22,null,null,null,null,null,null
2001-08-23,49.966099,52.793201,49.372501,49.513100,24.207159,11149215
2001-08-24,49.669300,49.708401,49.075802,49.224201,24.065912,9567586
2001-08-27,49.669300,49.966099,48.903999,49.247601,24.077358,8393595
2001-08-28,49.028900,49.622501,48.763401,48.864899,23.890251,6607053
2001-08-29,48.732201,50.020699,48.716499,49.731800,24.314083,22202932
2001-08-30,49.552200,50.200401,49.200699,49.841099,24.367519,12676155
2001-08-31,49.731800,49.825500,48.349499,48.599400,23.760445,18010319
2001-09-03,48.576000,49.200699,48.576000,48.841499,23.878805,7393152
2001-09-04,48.872700,49.419399,48.208900,49.099201,24.004805,10225024
2001-09-05,48.888302,49.356899,48.388500,48.599400,23.760445,5396561
2001-09-06,49.669300,49.669300,48.341702,48.669701,23.794819,7756946
2001-09-07,48.997700,48.997700,47.802799,48.060501,23.496977,9357051
2001-09-10,47.951199,48.326000,47.365501,47.506001,23.225880,5781874
2001-09-11,47.716900,47.951199,47.326401,47.646599,23.294619,6708267
2001-09-12,46.076900,47.092098,43.117001,46.529800,22.748610,15902904
2001-09-13,46.857800,47.326401,44.991299,45.342800,22.168283,9235452
2001-09-14,45.561401,45.561401,40.813202,40.813202,19.953743,14441588
2001-09-17,39.399601,41.469200,37.642502,41.023998,20.056803,45743903
2001-09-18,40.610100,43.499699,39.048199,39.540199,19.331364,39790510
2001-09-19,40.610100,40.844398,37.978298,38.563999,18.854101,24689327
2001-09-20,37.783001,38.345299,36.205502,37.470600,18.319532,27954254
2001-09-21,36.494400,36.549099,33.729801,33.839199,16.544125,33594584
2001-09-24,33.971901,35.432301,33.519001,34.542000,16.887726,46586995
2001-09-25,35.159000,35.768200,31.800800,32.269402,15.776643,45588223
2001-09-26,32.784901,35.502602,32.784901,35.479198,17.345922,41965182
2001-09-27,33.573601,38.236000,33.573601,37.751801,18.457014,61439070
2001-09-28,38.111000,41.531700,37.251999,41.328602,20.205727,66648702
2001-10-01,41.234901,42.406300,39.563599,40.539799,19.820078,93381145
2001-10-02,null,null,null,null,null,null
2001-10-03,40.766300,40.906898,37.814301,38.517101,18.831167,45691826
2001-10-04,38.899799,39.954102,38.040798,38.962299,19.048834,68159604
2001-10-05,38.891998,40.141499,38.048599,39.149700,19.140450,32659157
2001-10-08,37.798698,39.977600,37.564400,39.415199,19.270254,47510009
2001-10-09,39.829201,40.266499,38.923199,39.532398,19.327551,47355398
2001-10-10,39.360600,41.203701,39.360600,40.321201,19.713203,41393004
2001-10-11,40.610100,41.969002,40.610100,41.453602,20.266836,36343732
2001-10-12,41.726898,42.609402,41.406700,41.711300,20.392832,40153107
2001-10-15,41.484798,43.218601,41.078701,42.734299,20.892975,30329607
2001-10-16,42.937401,43.249802,42.429798,42.734299,20.892975,20744741
2001-10-17,42.952999,44.780499,42.640598,44.444698,21.729198,27299345
2001-10-18,43.687099,43.812099,42.812401,43.101398,21.072453,19341078
2001-10-19,43.031101,43.499699,42.718700,43.187302,21.114452,17789591
2001-10-22,43.226398,44.264999,42.172100,42.609402,20.831911,19295288
2001-10-23,43.218601,43.366901,42.679699,42.937401,20.992273,12135950
2001-10-24,43.421600,43.421600,41.328602,41.539501,20.308832,21901503
2001-10-25,42.015900,42.094002,40.883499,41.219299,20.152287,12681251
2001-10-26,null,null,null,null,null,null
2001-10-29,41.547298,42.234501,40.157200,40.680401,19.888819,13948966
2001-10-30,39.985401,40.250900,39.227798,39.446499,19.285557,15863952
2001-10-31,39.673000,40.368000,38.774899,39.735500,19.426851,49085907
2001-11-01,40.141499,41.063099,39.868198,40.719501,19.907934,25010469
2001-11-02,40.688202,42.015900,40.617901,41.070900,20.079727,20245735
2001-11-05,41.141201,41.141201,40.180599,40.844398,19.969000,15698778
2001-11-06,41.391102,41.703499,40.414902,41.000599,20.045366,15412376
2001-11-07,41.469200,41.625401,40.032200,40.469601,19.785759,10187992
2001-11-08,40.453899,40.992802,39.337200,40.719501,19.907934,19007240
2001-11-09,41.156799,41.617599,40.657001,41.242699,20.163731,15823976
2001-11-12,41.375500,42.078300,41.125599,41.578499,20.327900,12689913
2001-11-13,41.547298,42.094002,41.125599,41.930000,20.499752,14686612
2001-11-14,42.468800,42.914001,42.351700,42.671902,20.862469,5639377
2001-11-15,42.640598,43.687099,42.484402,43.429401,21.232811,14318695
2001-11-16,null,null,null,null,null,null
2001-11-19,44.374401,47.779400,44.374401,47.677799,23.309875,32477106
2001-11-20,48.419800,48.576000,44.983501,45.459900,22.225538,20271921
2001-11-21,45.608299,47.209301,44.905399,45.983200,22.481377,18561913
2001-11-22,46.076900,46.607899,45.311501,45.592701,22.290464,14402355
2001-11-23,45.608299,46.311199,44.475899,45.592701,22.290464,16480126
2001-11-26,46.186199,47.123402,45.959702,46.639198,22.802099,16773424
2001-11-27,47.170200,47.623199,45.420898,45.795700,22.389704,12694433
2001-11-28,45.795700,45.959702,44.561798,45.381802,22.187353,14806855
2001-11-29,45.295898,45.577099,44.671101,45.288101,22.141542,11155604
2001-11-30,null,null,null,null,null,null
2001-12-03,45.467701,45.873798,44.671101,45.366199,22.179726,12247460
2001-12-04,45.608299,47.014000,45.452099,46.623600,22.794470,15749196
2001-12-05,47.662201,49.325699,47.482601,48.935200,23.924622,20895817
2001-12-06,49.981701,50.684601,47.810600,48.411999,23.668827,22243158
2001-12-07,48.419800,49.325699,48.419800,48.732201,23.825378,13897274
2001-12-10,48.576000,49.973900,48.576000,49.208500,24.058241,9402367
2001-12-11,49.200699,49.645901,48.271400,48.490101,23.707010,10545154
2001-12-12,48.888302,49.966099,48.279202,48.576000,23.749006,11684092
2001-12-13,48.849300,49.825500,46.178398,48.576000,23.749006,26367727
2001-12-14,48.576000,48.732201,47.677799,48.466599,23.695520,8569883
2001-12-17,null,null,null,null,null,null
2001-12-18,48.419800,49.130402,47.263901,48.286999,23.607712,9897070
2001-12-19,49.028900,49.028900,47.951199,48.216702,23.573345,16319191
2001-12-20,48.185501,48.732201,47.263901,48.466599,23.695520,11274656
2001-12-21,47.638802,48.654099,47.638802,48.474400,23.699337,6449292
2001-12-24,47.794998,48.794601,47.638802,48.529099,23.726074,6340837
2001-12-25,null,null,null,null,null,null
2001-12-26,48.404099,48.888302,47.388901,47.919899,23.428238,4261266
2001-12-27,47.638802,47.865299,46.576698,47.209301,23.080822,16364481
2001-12-28,46.857800,47.623199,45.171001,47.154598,23.054081,13561029
2001-12-31,47.482601,48.240101,46.639198,47.826199,23.382425,7429408
2002-01-01,47.623199,48.248001,47.263901,47.638802,23.290812,4409538
2002-01-02,47.490398,47.794998,47.014000,47.420101,23.183880,4379472
2002-01-03,47.638802,47.943401,46.115898,46.303299,22.637875,10104512
2002-01-04,47.014000,50.879799,46.545399,50.145699,24.516438,28667936
2002-01-07,49.825500,51.629501,49.560001,49.981701,24.436256,19441716
2002-01-08,50.145699,50.762699,49.294399,49.645901,24.272087,10531088
2002-01-09,49.981701,52.402699,49.372501,51.285900,25.073889,39945774
2002-01-10,51.559200,52.269901,50.231602,50.708000,24.791346,15695398
2002-01-11,51.075001,52.324600,49.677101,51.043800,24.955524,19328260
2002-01-14,51.699799,53.730301,50.333099,50.872002,24.871534,30006813
2002-01-15,50.747002,51.371799,50.036400,50.411201,24.646244,10600681
2002-01-16,50.778301,50.996899,49.372501,50.020699,24.455326,8311004
2002-01-17,49.513100,50.442501,49.286598,49.778599,24.336958,12504521
2002-01-18,51.528000,51.528000,48.185501,48.669701,23.794819,14856972
2002-01-21,48.888302,49.310101,48.576000,48.794601,23.855885,6794641
2002-01-22,48.732201,49.794300,48.271400,48.825901,23.871181,12548287
2002-01-23,48.732201,49.497501,48.536900,49.146099,24.027733,7526083
2002-01-24,49.278801,49.513100,48.654099,48.974300,23.943741,5390690
2002-01-25,49.192902,49.200699,48.732201,49.169498,24.039177,3912460
2002-01-28,49.356899,50.606499,48.833698,49.114799,24.012430,15044228
2002-01-29,49.356899,49.739601,49.028900,49.450600,24.176603,9609694
2002-01-30,49.185101,49.669300,48.294800,49.052299,23.981873,9107488
2002-01-31,50.137901,50.137901,46.483002,46.873501,22.916643,43379485
2002-02-01,46.959400,47.701302,46.561100,46.959400,22.958641,28591338
2002-02-04,47.873100,47.873100,46.334599,47.295200,23.122822,12275048
2002-02-05,46.545399,47.170200,45.623901,45.905102,22.443193,20968925
2002-02-06,46.076900,46.467400,45.350601,45.561401,22.275160,28115004
2002-02-07,45.608299,49.653702,45.600498,48.099602,23.516094,51960419
2002-02-08,48.107399,49.122601,47.826199,48.607201,23.764265,27360820
2002-02-11,49.044498,49.513100,47.966801,48.201099,23.565716,15553701
2002-02-12,48.419800,49.122601,48.060501,48.294800,23.611532,18504855
2002-02-13,48.419800,48.888302,48.302601,48.419800,23.672644,21673241
2002-02-14,48.794601,49.419399,48.435398,48.661900,23.791004,12848410
2002-02-15,48.888302,49.950500,48.599400,49.294399,24.100235,31854632
2002-02-18,49.669300,50.262798,49.403801,49.786400,24.340775,22755691
2002-02-19,50.012901,50.450298,49.747398,50.114498,24.501186,18294922
2002-02-20,49.591202,49.739601,48.911800,49.520901,24.210974,11829970
2002-02-21,49.731800,50.137901,48.810200,49.106998,24.008615,9042626
2002-02-22,48.888302,49.255402,48.825901,49.185101,24.046804,5334753
2002-02-25,49.231998,49.474098,48.888302,49.153900,24.031544,5531689
2002-02-26,49.575600,50.606499,49.294399,50.192600,24.539371,18492908
2002-02-27,50.606499,51.582699,49.708401,50.879799,24.875345,46187893
2002-02-28,51.043800,51.442101,47.646599,48.084000,23.508467,38256048
2002-03-01,48.107399,50.715801,47.677799,50.340900,24.611872,28910847
2002-03-04,52.168400,53.105499,48.732201,48.989899,23.951365,72611186
2002-03-05,49.825500,49.888000,48.747799,49.005501,23.958996,28000831
2002-03-06,48.107399,50.216000,47.857498,48.052700,23.493164,21334256
2002-03-07,48.419800,48.794601,47.896500,48.622799,23.771885,14028906
2002-03-08,48.716499,49.122601,47.740299,47.943401,23.439728,11677414
2002-03-11,48.333900,48.333900,46.397099,46.615700,22.790606,25472244
2002-03-12,46.686001,46.771900,45.530201,45.647301,22.317154,16729773
2002-03-13,45.764500,46.639198,45.608299,45.866001,22.424080,17733123
2002-03-14,46.397099,46.607899,45.967499,46.467400,22.718107,10126357
2002-03-15,46.584499,48.333900,46.584499,48.115200,23.523720,26955981
2002-03-18,48.529099,48.857101,47.654400,47.904301,23.420607,13187471
2002-03-19,47.951199,48.060501,46.584499,46.795399,22.878466,10459157
2002-03-20,47.014000,47.615398,46.623600,47.443600,23.195375,15120480
2002-03-21,47.170200,47.584099,47.029701,47.412300,23.180069,7375091
2002-03-22,46.842201,47.576302,46.404900,47.451401,23.199188,12252473
2002-03-25,null,null,null,null,null,null
2002-03-26,47.232700,47.248299,46.670399,46.857800,22.908974,8063618
2002-03-27,47.310799,47.388901,46.053501,46.873501,22.916643,15017216
2002-03-28,47.014000,47.365501,46.475201,46.904701,22.931902,19268847
2002-03-29,null,null,null,null,null,null
2002-04-01,47.115601,48.154202,46.748501,47.193600,23.073145,16119034
2002-04-02,46.935902,47.521702,46.935902,47.412300,23.180069,9615917
2002-04-03,47.396702,47.396702,46.475201,46.693802,22.828793,6748557
2002-04-04,46.935902,49.966099,46.935902,47.693501,23.317551,63235696
2002-04-05,47.834000,48.576000,47.638802,47.748100,23.344244,21274573
2002-04-08,47.990200,48.138599,47.178001,47.326401,23.138071,11022762
2002-04-09,47.404499,47.506001,46.732899,46.881302,22.920462,9047703
2002-04-10,46.857800,47.201500,45.983200,46.272099,22.622620,17091896
2002-04-11,46.568901,46.928101,46.123699,46.319000,22.645550,5171173
2002-04-12,46.365799,46.826599,46.162800,46.584499,22.775354,6545001
2002-04-15,46.545399,46.834400,45.819199,45.991001,22.485188,4149218
2002-04-16,45.920700,46.131500,44.882000,45.147499,22.072800,9654530
2002-04-17,45.584900,45.670799,45.084999,45.303699,22.149168,6006359
2002-04-18,45.608299,46.194000,45.452099,45.662998,22.324831,12362773
2002-04-19,45.694199,46.701599,44.085400,44.468102,21.740633,12307027
2002-04-22,44.514900,45.209999,43.772999,44.866402,21.935368,11249251
2002-04-23,45.014801,46.014400,44.694599,45.483299,22.236973,23452913
2002-04-24,45.764500,49.950500,45.139702,45.241199,22.118607,7687218
2002-04-25,45.374001,45.436501,44.546200,44.827301,21.916256,10819219
2002-04-26,44.905399,45.436501,44.608700,45.061600,22.030804,7232773
2002-04-29,45.139702,45.139702,42.585999,42.999901,21.022835,30216503
2002-04-30,42.952999,43.687099,42.726501,43.476299,21.255741,10810262
2002-05-01,null,null,null,null,null,null
2002-05-02,44.350899,44.671101,43.968300,44.413399,21.713894,8387288
2002-05-03,44.514900,45.288101,44.468102,44.960098,21.981176,11093521
2002-05-06,44.991299,45.452099,44.928902,45.249100,22.122471,8691905
2002-05-07,45.139702,45.967499,44.850800,45.787899,22.385893,7708794
2002-05-08,45.920700,46.139400,45.077202,45.288101,22.141542,11297173
2002-05-09,45.686401,46.037800,45.178799,45.522400,22.256092,7762247
2002-05-10,45.545799,45.655201,44.530602,44.991299,21.996433,8420363
2002-05-13,45.295898,45.295898,44.561798,44.671101,21.839888,5461078
2002-05-14,44.952301,45.124100,44.202599,44.311901,21.664268,5771163
2002-05-15,44.468102,44.827301,43.765202,44.186901,21.603161,6947696
2002-05-16,44.358700,44.405602,42.976501,43.405998,21.221373,8542769
2002-05-17,43.577801,44.897598,43.046700,43.858898,21.442799,18467587
2002-05-20,45.249100,45.264702,42.562500,43.140400,21.091522,15580796
2002-05-21,42.578201,42.695301,38.829498,40.961601,20.026300,36290509
2002-05-22,40.836601,41.000599,39.829201,40.414902,19.759010,13567367
2002-05-23,40.297699,40.578899,39.157501,39.680801,19.400108,13044558
2002-05-24,40.657001,42.796799,40.657001,42.265800,20.663921,20430437
2002-05-27,42.906200,42.906200,41.406700,42.070499,20.568441,11475305
2002-05-28,41.828400,41.828400,40.313400,40.610100,19.854446,15160469
2002-05-29,42.952999,42.952999,40.180599,41.438000,20.259207,11291776
2002-05-30,40.664799,42.117401,40.664799,40.836601,19.965183,13901032
2002-05-31,41.063099,41.547298,39.938499,41.156799,20.121727,13801616
2002-06-03,41.789398,42.476601,40.953800,42.226700,20.644810,16998524
2002-06-04,42.250099,42.937401,41.875301,42.640598,20.847170,13579980
2002-06-05,42.640598,43.343498,42.484402,42.859299,20.954090,12113952
2002-06-06,42.952999,43.265400,42.234501,42.992100,21.019011,11610151
2002-06-07,42.796799,43.101398,42.367298,42.914001,20.980835,10481732
2002-06-10,43.280998,44.514900,43.280998,44.343102,21.679525,12182476
2002-06-11,44.983501,45.514599,44.772701,45.171001,22.084291,14262002
2002-06-12,45.053799,45.053799,44.421200,44.717999,21.862814,7053206
2002-06-13,44.827301,45.131901,44.358700,44.444698,21.729198,5315770
2002-06-14,44.343102,44.358700,43.640301,44.022900,21.522976,8273973
2002-06-17,44.655499,44.655499,44.124500,44.499298,21.755894,5054215
2002-06-18,44.671101,45.139702,44.093201,44.257198,21.637529,5313984
2002-06-19,44.202599,45.108501,43.570000,44.772701,21.889561,15760554
2002-06-20,44.811699,45.030399,44.264999,44.757000,21.881884,7848736
2002-06-21,44.827301,44.827301,44.038601,44.343102,21.679525,5289264
2002-06-24,44.514900,44.514900,43.913601,44.327499,21.671898,4835831
2002-06-25,43.265400,43.983898,41.859699,42.609402,20.831911,64918673
2002-06-26,42.172100,42.390701,41.391102,41.711300,20.392832,20105735
2002-06-27,42.094002,42.687500,41.555099,42.445400,20.751732,18372000
2002-06-28,42.484402,42.484402,41.789398,42.078300,20.572254,11561775
2002-07-01,42.179901,42.796799,41.945599,42.437599,20.747919,5572959
2002-07-02,42.343899,42.476601,41.602001,41.719101,20.396645,6155642
2002-07-03,41.703499,42.640598,41.562901,41.883099,20.476824,15174669
2002-07-04,42.015900,42.320400,41.625401,41.703499,20.389011,6624806
2002-07-05,41.859699,41.984600,40.961601,41.125599,20.106476,13705876
2002-07-08,40.610100,42.765598,40.610100,42.460999,20.759356,29458491
2002-07-09,42.492199,43.515301,42.187698,43.249802,21.145006,23434577
2002-07-10,42.796799,43.570000,42.796799,43.320099,21.179377,17386852
2002-07-11,43.109200,43.202900,41.344200,41.492599,20.285904,16447052
2002-07-12,41.937801,42.070499,41.289600,41.438000,20.259207,9972586
2002-07-15,41.703499,41.703499,40.610100,41.523800,20.301163,6763078
2002-07-16,41.547298,41.750301,40.000999,40.282101,19.694084,14448176
2002-07-17,40.180599,40.375801,39.329300,39.657299,19.388618,23827162
2002-07-18,39.829201,40.672600,39.696400,40.508598,19.804821,11421910
2002-07-19,39.985401,40.977200,39.985401,40.578899,19.839193,14515907
2002-07-22,40.141499,40.282101,39.673000,40.110298,19.610092,8966022
2002-07-23,39.766701,40.578899,39.469898,40.102501,19.606281,14874636
2002-07-24,40.063400,40.125900,39.063801,39.290298,19.209188,14074849
2002-07-25,39.829201,40.555500,39.056000,39.329300,19.228258,38665657
2002-07-26,39.345001,39.345001,38.095402,38.329700,18.739550,18674178
2002-07-29,38.196899,39.134102,37.298801,38.696800,18.919025,27734673
2002-07-30,39.266899,39.485500,38.314098,38.548401,18.846472,19904055
2002-07-31,38.259399,38.696800,37.650299,38.165699,18.659369,21846450
2002-08-01,38.501499,38.891998,37.915798,38.275002,18.712803,12489667
2002-08-02,37.814301,38.189098,37.337898,37.931400,18.544821,12721880
2002-08-05,38.267200,38.361000,37.767399,38.103199,18.628809,13887382
2002-08-06,37.954800,38.103199,37.580002,37.728401,18.445570,10762692
2002-08-07,38.111000,38.556198,37.439400,37.681499,18.422642,15806293
2002-08-08,37.759602,37.908001,36.135201,36.416401,17.804129,23445998
2002-08-09,36.564701,36.806801,35.861900,36.650600,17.918634,21570259
2002-08-12,37.134800,38.001701,36.596001,37.634701,18.399759,28427950
2002-08-13,37.876801,38.111000,37.689301,37.884602,18.521936,9949691
2002-08-14,37.814301,38.033001,37.197300,37.259800,18.216467,15478601
2002-08-15,null,null,null,null,null,null
2002-08-16,37.642502,38.095402,37.533100,37.923599,18.541004,12648112
2002-08-19,38.126701,38.532799,38.126701,38.306301,18.728109,13156247
2002-08-20,38.501499,39.126301,38.329700,38.876400,19.006832,20932131
2002-08-21,38.899799,39.212200,38.236000,38.298500,18.724297,12748994
2002-08-22,38.579601,38.954498,38.423401,38.681099,18.911350,11476112
2002-08-23,39.032600,39.118500,38.517101,39.009201,19.071764,9038311
2002-08-26,39.056000,39.485500,38.923199,39.196602,19.163385,10552087
2002-08-27,40.610100,40.610100,38.423401,38.517101,18.831167,8562751
2002-08-28,38.345299,38.579601,38.142300,38.376598,18.762478,6126256
2002-08-29,38.267200,39.048199,38.204800,38.985699,19.060268,13176357
2002-08-30,39.157501,40.047798,38.891998,39.907299,19.510847,21648214
2002-09-02,40.610100,41.859699,40.610100,41.430099,20.255346,26419618
2002-09-03,41.609798,41.687901,40.781898,41.281799,20.182842,13741492
2002-09-04,40.922501,42.320400,40.766300,42.062698,20.564629,31594851
2002-09-05,42.172100,42.304798,41.391102,41.539501,20.308832,13596114
2002-09-06,41.547298,41.922100,41.117699,41.492599,20.285904,16098924
2002-09-09,41.375500,41.547298,40.258701,40.758499,19.927002,15817247
2002-09-10,null,null,null,null,null,null
2002-09-11,40.766300,40.938099,40.063400,40.203999,19.655903,13228645
2002-09-12,40.266499,41.180199,40.219601,40.688202,19.892632,17842552
2002-09-13,40.789700,41.383301,40.250900,40.453899,19.778078,23703206
2002-09-16,40.610100,40.797600,40.141499,40.305500,19.705528,13543122
2002-09-17,40.336800,41.070900,40.336800,40.860001,19.976625,8553768
2002-09-18,40.610100,40.891300,40.297699,40.399300,19.751385,7860811
2002-09-19,40.524200,40.524200,39.907299,40.313400,19.709385,9669595
2002-09-20,39.829201,40.203999,39.524601,39.907299,19.510847,11253784
2002-09-23,40.141499,40.914700,39.829201,40.610100,19.854446,11663182
2002-09-24,40.453899,40.813202,39.719799,39.907299,19.510847,15475823
2002-09-25,39.688599,39.977600,39.360600,39.883801,19.499357,7758271
2002-09-26,40.141499,40.157200,39.790100,39.938499,19.526096,3740307
2002-09-27,39.946301,40.532001,39.641701,40.289902,19.697899,11943515
2002-09-30,40.180599,40.610100,40.157200,40.305500,19.705528,14435839
2002-10-01,40.000999,40.219601,38.899799,39.048199,19.090824,13289217
2002-10-02,null,null,null,null,null,null
2002-10-03,38.891998,38.970100,37.564400,37.814301,18.487570,31316662
2002-10-04,37.658100,37.775200,36.713100,36.884899,18.033178,25360126
2002-10-07,36.705299,37.743999,36.642799,37.509701,18.338648,12974837
2002-10-08,37.587799,38.079800,37.455002,37.853298,18.506636,8526597
2002-10-09,37.915798,38.017300,37.126999,37.236401,18.205030,9249991
2002-10-10,37.017700,37.392601,36.744400,37.002102,18.090481,9572177
2002-10-11,39.204399,39.204399,37.189499,37.423801,18.296654,8243370
2002-10-14,37.642502,38.017300,37.486301,37.829899,18.495199,6703715
2002-10-15,null,null,null,null,null,null
2002-10-16,38.033001,38.618698,37.923599,38.142300,18.647930,12593379
2002-10-17,38.033001,38.236000,37.743999,38.056400,18.605928,7729620
2002-10-18,38.220402,38.634300,37.728401,37.939201,18.548630,9099197
2002-10-21,38.111000,38.142300,37.673698,37.822102,18.491381,5076335
2002-10-22,37.970501,38.001701,37.337898,37.478500,18.323395,7137179
2002-10-23,37.142700,37.142700,36.767799,36.853699,20.632929,8734820
2002-10-24,36.705299,37.017700,35.783798,35.908699,20.103863,18384049
